TPA,Horizontal,Vertical
4.0,5.63,1.42
4.0,5.7,1.45
4.0,5.75,1.46
4.0,5.8,1.47
4.0,5.85,1.49
4.0,5.89,1.51
4.0,7.04,1.79
4.0,3.01,0.89
4.0,6.91,1.8
4.0,3.23,0.91
4.0,4.04,1.07
4.0,4.09,1.09
4.0,4.19,1.1
4.0,4.27,1.12
4.0,4.33,1.13
4.0,4.45,1.15
4.0,4.51,1.16
4.0,4.59,1.18
4.0,4.65,1.2
4.0,4.72,1.22
4.0,3.94,1.06
4.0,4.77,1.23
4.0,4.91,1.27
4.0,4.99,1.29
4.0,5.04,1.31
4.0,5.1,1.33
4.0,5.16,1.35
4.0,5.23,1.37
4.0,5.29,1.39
4.0,5.36,1.42
4.0,5.42,1.44
4.0,5.49,1.45
4.0,4.82,1.25
4.0,5.54,1.47
4.0,3.86,1.05
4.0,3.72,1.02
4.0,1.69,0.91
4.0,1.85,0.9
4.0,1.94,0.9
4.0,2.01,0.9
4.0,2.11,0.9
4.0,2.21,0.9
4.0,2.27,0.9
4.0,2.38,0.9
4.0,2.5,0.91
4.0,2.59,0.91
4.0,3.79,1.03
4.0,2.66,0.91
4.0,2.83,0.92
4.0,2.93,0.92
4.0,3.0,0.93
4.0,3.1,0.94
4.0,3.19,0.95
4.0,3.26,0.95
4.0,3.36,0.97
4.0,3.44,0.98
4.0,3.57,1.0
4.0,3.65,1.01
4.0,2.75,0.91
4.0,5.59,1.5
4.0,5.65,1.52
4.0,5.76,1.55
4.0,6.92,1.95
4.0,6.95,1.97
4.0,7.0,1.97
4.0,7.01,1.97
4.0,7.03,1.96
4.0,7.06,1.96
4.0,7.09,1.95
4.0,7.11,1.95
4.0,7.14,1.95
4.0,7.17,1.95
4.0,6.89,1.94
4.0,7.21,1.94
4.0,7.27,1.93
4.0,7.29,1.92
4.0,7.32,1.91
4.0,7.34,1.9
4.0,7.36,1.89
4.0,7.38,1.88
4.0,7.41,1.87
4.0,7.43,1.86
4.0,3.14,0.9
4.0,7.45,1.85
4.0,7.24,1.94
4.0,6.86,1.94
4.0,6.83,1.94
4.0,6.81,1.94
4.0,5.82,1.57
4.0,5.88,1.6
4.0,5.93,1.62
4.0,5.98,1.64
4.0,6.02,1.65
4.0,6.05,1.66
4.0,6.13,1.69
4.0,6.17,1.7
4.0,6.21,1.71
4.0,6.26,1.75
4.0,6.3,1.76
4.0,6.37,1.78
4.0,6.4,1.8
4.0,6.43,1.82
4.0,6.47,1.83
4.0,6.51,1.85
4.0,6.57,1.86
4.0,6.61,1.88
4.0,6.63,1.88
4.0,6.67,1.9
4.0,6.7,1.91
4.0,6.74,1.92
4.0,6.77,1.93
4.0,1.63,0.91
4.0,1.53,0.92
4.0,5.69,1.53
4.0,1.35,0.93
4.0,5.46,1.34
4.0,5.52,1.36
4.0,5.58,1.38
4.0,5.66,1.4
4.0,5.71,1.41
4.0,5.79,1.44
4.0,5.82,1.45
4.0,5.88,1.47
4.0,5.94,1.49
4.0,5.99,1.51
4.0,5.31,1.3
4.0,6.06,1.53
4.0,6.17,1.57
4.0,6.22,1.59
4.0,6.25,1.6
4.0,6.3,1.62
4.0,6.33,1.63
4.0,6.4,1.66
4.0,6.44,1.67
4.0,6.5,1.69
4.0,6.54,1.7
4.0,6.58,1.72
4.0,6.11,1.55
4.0,5.25,1.29
4.0,5.18,1.26
4.0,5.11,1.24
4.0,3.29,0.91
4.0,3.39,0.93
4.0,1.43,0.92
4.0,3.48,0.93
4.0,3.57,0.95
4.0,3.65,0.96
4.0,3.77,0.97
4.0,3.83,0.98
4.0,3.92,1.0
4.0,4.0,1.01
4.0,4.12,1.03
4.0,4.21,1.05
4.0,4.28,1.06
4.0,4.35,1.07
4.0,4.43,1.09
4.0,4.5,1.1
4.0,4.58,1.12
4.0,4.65,1.13
4.0,4.74,1.15
4.0,4.79,1.17
4.0,4.91,1.19
4.0,4.96,1.21
4.0,5.03,1.22
4.0,6.63,1.73
4.0,6.67,1.76
4.0,5.39,1.32
4.0,7.75,1.71
4.0,7.52,1.83
4.0,7.54,1.81
4.0,7.56,1.81
4.0,7.61,1.79
4.0,7.63,1.78
4.0,7.65,1.77
4.0,7.68,1.75
4.0,7.7,1.73
4.0,7.73,1.72
4.0,0.01,1.0
4.0,7.5,1.84
4.0,0.16,1.0
4.0,0.32,1.05
4.0,0.43,1.05
4.0,0.56,1.04
4.0,0.65,1.02
4.0,0.74,1.01
4.0,0.86,0.99
4.0,0.99,0.97
4.0,1.07,0.96
4.0,6.71,1.77
4.0,1.16,0.95
4.0,0.24,1.04
4.0,7.47,1.85
4.0,7.59,1.8
4.0,7.45,1.86
4.0,6.74,1.78
4.0,6.78,1.79
4.0,6.81,1.81
4.0,6.87,1.82
4.0,6.9,1.83
4.0,6.94,1.84
4.0,6.98,1.85
4.0,7.04,1.85
4.0,7.07,1.86
4.0,7.1,1.87
4.0,7.14,1.88
4.0,7.01,1.85
4.0,1.25,0.94
4.0,7.2,1.88
4.0,7.23,1.88
4.0,7.26,1.88
4.0,7.28,1.87
4.0,7.31,1.87
4.0,7.35,1.88
4.0,7.38,1.87
4.0,7.17,1.88
4.0,7.4,1.87
4.0,7.42,1.87
6.0,4.54,1.42
6.0,4.46,1.39
6.0,4.41,1.38
6.0,4.34,1.36
6.0,4.06,1.28
6.0,4.24,1.32
6.0,4.18,1.31
6.0,4.6,1.44
6.0,4.01,1.25
6.0,4.29,1.34
6.0,4.13,1.29
6.0,2.02,0.97
6.0,4.68,1.47
6.0,4.74,1.48
6.0,4.77,1.49
6.0,4.81,1.51
6.0,4.86,1.52
6.0,4.94,1.55
6.0,4.98,1.57
6.0,5.01,1.58
6.0,5.07,1.61
6.0,5.11,1.61
6.0,3.95,1.23
6.0,5.15,1.63
6.0,4.64,1.46
6.0,3.89,1.23
6.0,2.28,0.98
6.0,3.75,1.19
6.0,5.18,1.64
6.0,2.1,0.98
6.0,2.19,0.98
6.0,1.94,0.97
6.0,2.37,0.98
6.0,2.46,1.0
6.0,2.52,1.0
6.0,2.58,1.0
6.0,2.67,1.01
6.0,2.75,1.02
6.0,2.83,1.03
6.0,2.89,1.04
6.0,2.99,1.05
6.0,3.07,1.06
6.0,3.15,1.07
6.0,3.2,1.09
6.0,3.27,1.09
6.0,3.34,1.11
6.0,3.42,1.12
6.0,3.48,1.13
6.0,3.54,1.14
6.0,3.62,1.16
6.0,3.68,1.17
6.0,3.78,1.2
6.0,5.23,1.66
6.0,6.75,1.35
6.0,5.32,1.68
6.0,6.25,1.72
6.0,6.27,1.71
6.0,6.31,1.7
6.0,6.34,1.68
6.0,6.35,1.68
6.0,6.38,1.66
6.0,6.4,1.63
6.0,6.42,1.62
6.0,6.44,1.6
6.0,6.48,1.59
6.0,6.51,1.57
6.0,6.22,1.73
6.0,6.53,1.55
6.0,6.56,1.51
6.0,6.6,1.49
6.0,6.64,1.45
6.0,6.65,1.43
6.0,6.68,1.41
6.0,6.72,1.38
6.0,6.78,1.33
6.0,6.8,1.3
6.0,6.84,1.25
6.0,1.85,0.97
6.0,6.86,1.22
6.0,6.56,1.52
6.0,5.27,1.67
6.0,6.2,1.74
6.0,6.15,1.75
6.0,5.38,1.69
6.0,5.41,1.7
6.0,5.43,1.71
6.0,5.47,1.72
6.0,5.51,1.72
6.0,5.54,1.74
6.0,5.59,1.75
6.0,5.61,1.75
6.0,5.65,1.76
6.0,5.7,1.77
6.0,5.73,1.77
6.0,6.18,1.75
6.0,5.77,1.78
6.0,5.82,1.79
6.0,5.85,1.78
6.0,5.88,1.79
6.0,5.91,1.79
6.0,5.95,1.79
6.0,5.96,1.78
6.0,6.01,1.79
6.0,6.03,1.78
6.0,6.06,1.77
6.0,6.09,1.76
6.0,6.12,1.76
6.0,5.8,1.79
6.0,1.77,0.97
6.0,6.13,1.91
6.0,1.59,0.97
6.0,6.71,1.81
6.0,6.72,1.79
6.0,6.75,1.77
6.0,6.76,1.76
6.0,6.79,1.74
6.0,6.81,1.73
6.0,6.83,1.71
6.0,6.85,1.69
6.0,6.88,1.67
6.0,6.91,1.66
6.0,6.94,1.63
6.0,6.96,1.61
6.0,6.98,1.59
6.0,7.0,1.56
6.0,7.02,1.55
6.0,7.05,1.51
6.0,7.07,1.49
6.0,7.1,1.46
6.0,7.12,1.44
6.0,7.15,1.41
6.0,7.17,1.38
6.0,7.2,1.35
6.0,7.23,1.31
6.0,6.68,1.82
6.0,6.66,1.84
6.0,6.65,1.85
6.0,6.63,1.85
6.0,6.89,1.18
6.0,5.93,1.87
6.0,5.96,1.88
6.0,6.01,1.89
6.0,6.04,1.9
6.0,6.08,1.91
6.0,6.1,1.91
6.0,6.16,1.91
6.0,6.2,1.91
6.0,6.24,1.92
6.0,6.27,1.92
6.0,7.25,1.28
6.0,6.29,1.93
6.0,6.34,1.92
6.0,6.37,1.92
6.0,6.39,1.91
6.0,6.42,1.91
6.0,6.44,1.9
6.0,6.46,1.89
6.0,6.5,1.9
6.0,6.52,1.89
6.0,6.54,1.88
6.0,6.56,1.87
6.0,6.6,1.86
6.0,6.32,1.93
6.0,7.27,1.26
6.0,7.29,1.22
6.0,7.33,1.19
6.0,8.31,0.11
6.0,8.37,0.06
6.0,8.41,0.04
6.0,8.48,-0.01
6.0,8.51,-0.03
6.0,8.55,-0.02
6.0,0.01,1.0
6.0,0.01,1.0
6.0,0.14,1.03
6.0,0.27,1.06
6.0,0.34,1.08
6.0,8.31,0.13
6.0,0.44,1.08
6.0,0.64,1.05
6.0,0.72,1.04
6.0,0.83,1.03
6.0,0.9,1.01
6.0,0.99,1.01
6.0,1.08,1.0
6.0,1.16,0.99
6.0,1.25,0.99
6.0,1.37,0.98
6.0,1.43,0.97
6.0,1.51,0.97
6.0,0.52,1.06
6.0,1.68,0.97
6.0,8.28,0.17
6.0,8.2,0.23
6.0,7.37,1.14
6.0,7.39,1.11
6.0,7.42,1.08
6.0,7.45,1.04
6.0,7.47,1.0
6.0,7.51,0.96
6.0,7.55,0.91
6.0,7.58,0.88
6.0,7.63,0.83
6.0,7.66,0.8
6.0,7.67,0.77
6.0,8.23,0.2
6.0,7.71,0.73
6.0,7.77,0.65
6.0,7.8,0.62
6.0,7.86,0.56
6.0,7.88,0.54
6.0,7.92,0.49
6.0,7.96,0.45
6.0,8.01,0.41
6.0,8.04,0.37
6.0,8.08,0.34
6.0,8.12,0.3
6.0,8.15,0.26
6.0,7.75,0.68
6.0,6.93,1.15
6.0,7.49,-0.06
6.0,7.0,1.08
6.0,5.27,1.54
6.0,5.31,1.54
6.0,5.33,1.55
6.0,5.37,1.55
6.0,5.39,1.55
6.0,5.41,1.55
6.0,5.43,1.54
6.0,5.45,1.53
6.0,5.48,1.53
6.0,5.51,1.53
6.0,5.55,1.52
6.0,5.57,1.51
6.0,5.59,1.51
6.0,5.62,1.49
6.0,5.63,1.48
6.0,5.66,1.47
6.0,5.68,1.46
6.0,5.71,1.45
6.0,5.74,1.44
6.0,5.75,1.42
6.0,5.79,1.4
6.0,5.82,1.38
6.0,5.84,1.37
6.0,5.25,1.54
6.0,5.22,1.54
6.0,5.21,1.54
6.0,5.18,1.54
6.0,4.42,1.34
6.0,4.46,1.35
6.0,4.48,1.36
6.0,4.52,1.37
6.0,4.55,1.38
6.0,4.59,1.39
6.0,4.62,1.41
6.0,4.66,1.42
6.0,4.69,1.42
6.0,4.73,1.44
6.0,4.75,1.45
6.0,5.87,1.35
6.0,4.78,1.45
6.0,4.85,1.47
6.0,4.87,1.48
6.0,4.91,1.49
6.0,4.94,1.49
6.0,4.97,1.5
6.0,5.01,1.51
6.0,5.04,1.52
6.0,5.07,1.53
6.0,5.09,1.53
6.0,5.13,1.53
6.0,5.16,1.54
6.0,4.83,1.46
6.0,5.89,1.34
6.0,5.91,1.32
6.0,5.94,1.31
6.0,6.91,0.43
6.0,6.94,0.38
6.0,7.0,0.35
6.0,7.05,0.3
6.0,7.09,0.26
6.0,7.16,0.2
6.0,7.22,0.17
6.0,7.27,0.12
6.0,7.31,0.08
6.0,7.39,0.02
6.0,7.45,-0.03
6.0,6.87,0.46
6.0,7.55,-0.1
6.0,7.67,-0.19
6.0,7.73,-0.24
6.0,7.8,-0.28
6.0,7.84,-0.31
6.0,7.89,-0.33
6.0,7.97,-0.33
6.0,8.05,-0.33
6.0,8.1,-0.34
6.0,8.18,-0.35
6.0,8.24,-0.36
6.0,5.91,1.86
6.0,7.61,-0.14
6.0,4.39,1.32
6.0,6.82,0.5
6.0,6.76,0.56
6.0,5.97,1.29
6.0,5.98,1.27
6.0,6.0,1.24
6.0,6.05,1.22
6.0,6.08,1.19
6.0,6.11,1.17
6.0,6.14,1.15
6.0,6.16,1.13
6.0,6.2,1.09
6.0,6.23,1.06
6.0,6.25,1.04
6.0,6.79,0.52
6.0,6.27,1.02
6.0,6.33,0.96
6.0,6.38,0.92
6.0,6.4,0.89
6.0,6.43,0.86
6.0,6.47,0.84
6.0,6.49,0.8
6.0,6.54,0.76
6.0,6.58,0.73
6.0,6.61,0.7
6.0,6.66,0.66
6.0,6.69,0.62
6.0,6.3,0.99
6.0,4.33,1.31
6.0,4.29,1.29
6.0,4.26,1.29
6.0,8.33,-0.23
6.0,8.4,-0.28
6.0,8.45,-0.32
6.0,8.53,-0.33
6.0,8.6,-0.32
6.0,0.01,1.0
6.0,0.03,1.0
6.0,0.13,1.04
6.0,0.22,1.05
6.0,0.29,1.06
6.0,0.36,1.05
6.0,8.26,-0.18
6.0,0.4,1.05
6.0,0.54,1.03
6.0,0.65,1.01
6.0,0.7,1.01
6.0,0.78,0.99
6.0,0.85,0.98
6.0,0.92,0.97
6.0,0.98,0.96
6.0,1.05,0.96
6.0,1.11,0.95
6.0,1.18,0.94
6.0,1.22,0.94
6.0,0.46,1.04
6.0,1.28,0.94
6.0,8.2,-0.13
6.0,8.09,-0.03
6.0,7.04,1.05
6.0,7.07,1.0
6.0,7.11,0.97
6.0,7.14,0.94
6.0,7.16,0.91
6.0,7.2,0.87
6.0,7.23,0.82
6.0,7.27,0.78
6.0,7.32,0.74
6.0,7.37,0.68
6.0,7.4,0.64
6.0,8.13,-0.06
6.0,7.42,0.61
6.0,7.53,0.51
6.0,7.58,0.48
6.0,7.61,0.44
